i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:mTesla1	odmr:Gauss1	odmr:resonanceFrequency1	odmr:resonanceFrequency_err1	odmr:FWHM1	odmr:FWHM_err1	odmr:contrast1	odmr:contrast_err1	odmr:sensitivity1	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	12.358247848684139	123.58247848684138	2523660701.685493	1325026.5143422079	49286674.395465672	3749435.3455737699	0.21181827782437027	0.011390208079287147	1.715852759577797e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0539532799999947	139145.93671922106	3.9478051965000005e-06	0.036426765936540005	-25.585000000000001	32134.897381250001	3.9595201194999999e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	1	12.380877421037264	123.80877421037263	2523026509.0146627	1422144.5071154442	45961260.300274	4023907.4276444418	0.21456818806891001	0.013279514834794372	1.5693988042729325e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.1104191999999946	140956.45025467331	3.8561266040000006e-06	0.03357501531228	-9.5730000000000004	32134.897381250001	3.8919982915000002e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	2	12.441473217645537	124.41473217645537	2521328314.7451286	1695782.743658243	49306002.318368919	4798559.945847054	0.22335844202350455	0.015365469738407109	1.6637494815536743e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0055539199999952	133204.03257656549	3.8541966595000003e-06	0.033369693505020004	-6.2629999999999999	32134.897381250001	3.8922967765000003e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	3	12.360809494977822	123.60809494977822	2523588911.6719937	1522672.1549833366	53246263.419482715	4309217.1710012322	0.21116686752872743	0.012078897053219059	1.8329415936040889e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.2657004799999951	143195.00315469925	3.8248397000000006e-06	0.035646204315600005	-18.701000000000001	32134.897381250001	3.8561962724999998e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	4	12.410666609172855	124.10666609172856	2522191668.457768	1724541.0095898982	57268036.358314276	4881174.6388395801	0.21012319386392486	0.012657043060870069	1.9811008462265757e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0801695999999952	143206.20266908355	3.7666906584999998e-06	0.024633270715500002	10.247	32134.897381250001	3.8068104304999998e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	5	12.389003138748381	123.8900313874838	2522798786.1687684	1624283.4264142308	43542090.130791515	4595600.9436565433	0.21137903652545542	0.015771547880627724	1.6188587598607061e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0519366399999948	122511.03144397768	2.9927684160000002e-06	0.031865098911300002	-4.2149999999999999	32134.897381250001	3.0260301720000001e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	6	12.447806072662672	124.47806072662672	2521150836.7895303	4531490.8656914895	106130102.6642102	12872323.060225781	0.17137052194066404	0.014647572149227376	4.5990717008348682e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	1.3148492799999989	137202.79787505389	2.9900896410000004e-06	0.031350308259960005	-0.58699999999999997	32134.897381250001	3.0250782045000003e-06	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
